text,intent
This exchange rate you use is awful! Please tell me this is a mistake and not the official interbank exchange rate!,card_payment_wrong_exchange_rate
After purchasing an item I noticed the exchange rate was incorrect.,card_payment_wrong_exchange_rate
The amount of exchange was not correct for the item i bought.,card_payment_wrong_exchange_rate
The exchange rate from my card payment isn't right.,card_payment_wrong_exchange_rate
My exchange rate isn't correct.,card_payment_wrong_exchange_rate
Why was the exchange rate so wrong when I bought something!,card_payment_wrong_exchange_rate
My exchange rate was wrong for an Item I bought!,card_payment_wrong_exchange_rate
I was using a foreign currecy to make a payment and the applied the wrong rate.,card_payment_wrong_exchange_rate
The exchange rate was incorrect for this item I bought.,card_payment_wrong_exchange_rate
I purchased something overseas and the incorrect exchange rate was applied.,card_payment_wrong_exchange_rate
The exchange rate is incorrect for my payment.,card_payment_wrong_exchange_rate
The item i bought exchanged rate was incorrect.,card_payment_wrong_exchange_rate
I'm on holiday and I noticed a different amount for exchange rate.  Can you explain?,card_payment_wrong_exchange_rate
I bought something in another country but the exchange rate is wrong,card_payment_wrong_exchange_rate
I bought an item and the exchange rate was wrong.,card_payment_wrong_exchange_rate
Exchange rate for my card payment is wrong,card_payment_wrong_exchange_rate
the exchange rate at which my card payment is at is wrong,card_payment_wrong_exchange_rate
There was a problem with the exchange rate on a purchase.,card_payment_wrong_exchange_rate
"I recently purchased something, and the exchange rate was wrong.",card_payment_wrong_exchange_rate
What if there is an error on the exchange rate?,card_payment_wrong_exchange_rate
Why is my exchange rate wrong?,card_payment_wrong_exchange_rate
Please check my payment from last Saturday as I feel I have been overcharged on the exchange rate.  Thank you.,card_payment_wrong_exchange_rate
I used foreign currency to buy something and I think the rate applied is incorrect.,card_payment_wrong_exchange_rate
This exchange rate on my purchase is wrong.,card_payment_wrong_exchange_rate
Why is your exchange rate so bad?,card_payment_wrong_exchange_rate
The exchange rate looks wrong on a holiday purchase,card_payment_wrong_exchange_rate
"I purchased something abroad, and the exchange rate that was applied was wrong.",card_payment_wrong_exchange_rate
I bought something and I take issue with the exchange rate applied.,card_payment_wrong_exchange_rate
I think there has been a mistake on my exchange rate for this purchase.,card_payment_wrong_exchange_rate
You did not give me the correct exchange rate for an item that I bought.,card_payment_wrong_exchange_rate
I checked on google and the exchange rate you are using is really bad. Can you update it?,card_payment_wrong_exchange_rate
"I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.",card_payment_wrong_exchange_rate
"In regards to my card payment, the exchange rate is incorrect.",card_payment_wrong_exchange_rate
I bough an item and the exchange rate was incorrect.,card_payment_wrong_exchange_rate
Why did you charge me more for my purchase? It was a foreign currency and you didn't offer market rate,card_payment_wrong_exchange_rate
I question today's exchange rate for rubles into pounds. I was hoping for a better return.,card_payment_wrong_exchange_rate
I feel as though I have been over charged for the exchange rate on my payment on last Saturday.,card_payment_wrong_exchange_rate
My currency rate is inaccurate.,card_payment_wrong_exchange_rate
The currency exchange rate was wrong for a purchase I made.,card_payment_wrong_exchange_rate
I purchased something abroad and the incorrect exchange rate was applied.,card_payment_wrong_exchange_rate
Your exchange rate was off.  I was charged extra on my payment that I made last Saturday.,card_payment_wrong_exchange_rate
I was charged the wrong exchange rate on a purchase,card_payment_wrong_exchange_rate
Can you change the rate for the item I bought in a different currency as it is wrong?,card_payment_wrong_exchange_rate
